    1	24226.8
    2	18813.6
    3	19305
    4	23389.6
    5	17270.5
    6	66322.1
    7	30954.3
    8	27021.8
    9	37715.6
    10	29374.8
    11	47301.8
    12	29857.1
    13	28600
    14	22713.6
    15	22664.2
    16	27300
    17	32164.6
    18	48547.2
    19	26236.6
    20	20432.1
    21	22503
    22	44825.3
    23	35028.5
    24	18125.9
    25	67406.3
    26	30940
    27	68023.8
    28	36124.4
    29	19630
    30	20008.3
    31	39599.3
    32	31164.9
    33	43078.1
    34	49558.6
    35	22162.4
    36	22386
    37	68640
    38	32295.9
    39	25667.2
    40	82209.4
    41	61479.6
    42	44058.3
    43	33894.9
    44	40032.2
    45	27300
    46	77054.9
    47	33361.9
    48	20618
    49	37440
    50	22785.1
    51	46316.4
    52	32337.5
    53	18980
    54	34333
    55	60866
    56	51218.7
    57	25981.8
    58	32589.7
    59	20121.4
    60	34628.1
    61	30576
    62	47273.2
    63	64509.9
    64	28600
    65	34869.9
    66	41545.4
    67	46800
    68	54319.2
    69	38539.8
    70	41206.1
    71	38376
    72	27341.6
    73	37339.9
    74	32459.7
    75	16772.6
    76	32802.9
    77	21879
    78	41577.9
    79	16900
    80	29035.5
    81	35002.5
    82	129056.2
    83	34451.3
    84	32958.9
    85	182975
    86	94439.8
    87	25313.6
    88	38190.1
    89	22100
    90	45901.7
    91	29209.7
    92	34960.9
    93	23853.7
    94	47871.2
    95	140592.4
    96	31705.7
    97	25099.1
    98	25123.8
    99	28688.4
    100	100100
    101	21296.6
    102	18350.8
    103	23692.5
    104	27406.6
    105	41600
    106	34976.5
    107	60238.1
    108	29510
    109	23813.4
    110	23010
    111	29897.4
    112	23987.6
    113	46532.2
    114	55450.2
    115	46148.7
    116	34582.6
    117	70324.8
    118	27852.5
    119	37398.4
    120	23335
    121	40043.9
    122	29157.7
    123	17630.6
    124	27190.8
    125	35748.7
    126	29143.4
    127	28636.4
    128	32425.9
    129	16077.1
    130	36569
    131	37954.8
    132	27267.5
    133	29396.9
    134	31122
    135	47304.4
    136	20411.3
    137	51251.2
    138	27045.2
    139	65678.6
    140	23032.1
    141	56390.1
    142	39028.6
    143	53062.1
    144	41158
    145	22709.7
    146	40042.6
    147	17482.4
    148	27270.1
    149	50001.9
    150	26769.6
    151	54632.5
    152	32886.1
    153	19890
    154	22100
    155	12071.8
    156	30443.4
    157	18276.7
    158	28860
    159	97500
    160	30449.9
    161	39201.5
    162	44213
    163	44383.3
    164	66127.1
    165	30293.9
    166	30379.7
    167	23726.3
    168	67440.1
    169	19301.1
    170	18848.7
    171	23393.5
    172	22989.2
    173	28251.6
    174	24823.5
    175	22038.9
    176	24653.2
    177	68276
    178	35500.4
    179	44778.5
    180	49780.9
    181	30576
    182	33001.8
    183	39894.4
    184	37856
    185	65000
    186	22742.2
    187	25763.4
    188	32163.3
    189	34836.1
    190	37798.8
    191	29222.7
    192	28572.7
    193	42829.8
    194	30540.9
    195	29380
    196	36842
    197	20671.3
    198	45277.7
    199	31865.6
    200	52458.9
    201	28710.5
    202	18185.7
    203	53870.7
    204	24937.9
    205	68653
    206	14534
    207	69924.4
    208	38963.6
    209	37670.1
    210	21407.1
    211	24442.6
    212	23895.3
    213	24300.9
    214	92053
    215	25031.5
    216	26612.3
    217	21677.5
    218	48868.3
    219	23501.4
    220	47435.7
    221	51324
    222	65624
    223	48987.9
    224	19740.5
    225	26780
    226	16380
    227	37180
    228	31681
    229	35275.5
    230	34580
    231	32857.5
    232	31850
    233	36504
    234	74659
    235	57863
    236	35010.3
    237	31023.2
    238	55792.1
    239	26973.7
    240	33538.7
    241	45012.5
    242	27899.3
    243	31385.9
    244	23818.6
    245	27045.2
    246	27808.3
    247	73964.8
    248	26629.2
    249	29477.5
    250	19488.3
    251	39910
    252	26614.9
    253	26995.8
    254	27056.9
    255	34386.3
    256	24237.2
    257	15822.3
    258	55252.6
    259	29710.2
    260	38966.2
    261	15587
    262	30340.7
    263	60613.8
    264	33571.2
    265	31068.7
    266	23688.6
    267	60388.9
    268	26975
    269	22920.3
    270	28224.3
    271	30540.9
    272	24592.1
    273	24898.9
    274	21407.1
    275	25374.7
    276	35542
    277	56349.8
    278	28597.4
    279	57443.1
    280	65863.2
    281	26967.2
    282	32804.2
    283	32667.7
    284	37736.4
    285	52205.4
    286	41389.4
    287	24050
    288	35162.4
    289	22880
    290	20108.4
    291	44618.6
    292	17739.8
    293	42524.3
    294	41472.6
    295	47502
    296	27748.5
    297	31944.9
    298	95076.8
    299	99021
    300	62336.3
    301	51376
    302	34221.2
    303	21814
    304	22217
    305	33150
    306	49030.8
    307	23255.7
    308	24511.5
    309	27112.8
    310	25990.9
    311	21139.3
    312	37482.9
    313	132081.3
    314	21395.4
    315	28966.6
    316	63213.8
    317	29252.6
    318	57723.9
    319	24945.7
    320	38090
    321	36224.5
    322	30504.5
    323	33372.3
    324	29959.8
    325	53093.3
    326	27747.2
    327	15587
    328	22622.6
    329	36969.4
    330	21057.4
    331	49307.7
    332	23990.2
    333	44122
    334	20541.3
    335	35204
    336	28449.2
    337	24908
    338	35900.8
    339	46762.3
    340	57297.5
    341	17907.5
    342	48193.6
    343	14771.9
    344	42099.2
    345	31439.2
    346	40544.4
    347	24618.1
    348	22353.5
    349	27674.4
    350	31170.1
    351	45700.2
    352	34756.8
    353	17020.9
    354	43271.8
    355	27300
    356	30959.5
    357	34442.2
    358	33550.4
    359	44954
    360	44801.9
    361	34131.5
    362	43163.9
    363	85208.5
    364	16680.3
    365	30140.5
    366	53209
    367	55846.7
    368	18034.9
    369	18890.3
    370	34043.1
    371	31483.4
    372	44149.3
    373	48874.8
    374	14942.2
    375	52534.3
    376	68461.9
    377	27833
    378	36669.1
    379	17466.8
    380	46391.8
    381	44200
    382	47661.9
    383	26622.7
    384	22425
    385	33933.9
    386	15966.6
    387	21169.2
    388	13260
    389	31898.1
    390	33374.9
    391	37620.7
    392	62760.1
    393	68503.5
    394	25806.3
    395	30895.8
    396	59134.4
    397	27846
    398	45765.2
    399	16819.4
    400	47525.4
    401	20894.9
    402	27058.2
    403	58875.7
    404	23375.3
    405	24700
    406	24581.7
    407	17420
    408	17180.8
    409	49957.7
    410	63700
    411	32817.2
    412	33342.4
    413	36400
    414	21964.8
    415	23071.1
    416	25052.3
    417	18955.3
    418	28563.6
    419	42031.6
    420	29705
    421	36123.1
    422	35087
    423	15362.1
    424	25344.8
    425	39070.2
    426	29274.7
    427	30145.7
    428	19490.9
    429	38203.1
    430	26074.1
    431	52622.7
    432	28844.4
    433	29370.9
    434	28914.6
    435	45806.8
    436	37674
    437	23877.1
    438	27259.7
    439	31717.4
    440	55893.5
    441	55822
    442	58474
    443	26754
    444	58401.2
    445	58175
    446	35750
    447	20618
    448	29794.7
    449	27266.2
    450	16351.4
    451	41470
    452	25179.7
    453	30122.3
    454	71472.7
    455	31874.7
    456	27675.7
    457	28198.3
    458	35874.8
    459	55974.1
    460	15564.9
    461	30934.8
    462	32195.8
    463	45258.2
    464	39419.9
    465	36091.9
    466	46686.9
    467	46566
    468	25684.1
    469	19908.2
    470	64372.1
    471	29890.9
    472	47348.6
    473	47946.6
    474	32727.5
    475	36905.7
    476	25457.9
    477	39819
    478	28533.7
    479	38805
    480	54389.4
    481	30434.3
    482	52642.2
    483	25870
    484	27097.2
    485	23420.8
    486	27535.3
    487	33402.2
    488	46026.5
    489	45895.2
    490	78897
    491	112230.3
    492	26470.6
    493	33088.9
    494	39507
    495	23823.8
    496	51937.6
    497	56232.8
    498	26000
    499	29790.8
    500	29068
    501	32760
    502	22453.6
    503	27690
    504	11463.4
    505	33456.8
    506	20833.8
    507	37434.8
    508	71669
    509	51324
    510	74339.2
    511	26947.7
    512	29084.9
    513	13611
    514	20078.5
    515	23289.5
    516	37941.8
    517	27264.9
    518	59729.8
    519	55203.2
    520	27511.9
    521	22969.7
    522	23354.5
    523	21404.5
    524	66342.9
    525	17871.1
    526	31054.4
    527	32466.2
    528	31142.8
    529	57900.7
    530	28392
    531	24432.2
    532	31293.6
    533	39384.8
    534	40168.7
    535	86024.9
    536	18974.8
    537	24872.9
    538	20212.4
    539	27944.8
    540	17147
    541	18185.7
    542	24167
    543	74439.3
    544	77321.4
    545	28402.4
    546	36608
    547	31695.3
    548	33787
    549	22066.2
    550	27524.9
    551	26761.8
    552	36266.1
    553	18476.9
    554	43817.8
    555	21451.3
    556	47392.8
    557	64927.2
    558	44964.4
    559	26306.8
    560	31354.7
    561	32481.8
    562	36998
    563	36335
    564	48396.4
    565	57177.9
    566	74259.9
    567	31428.8
    568	34312.2
    569	37343.8
    570	29226.6
    571	18084.3
    572	36311.6
    573	25409.8
    574	17448.6
    575	59276.1
    576	52549.9
    577	45930.3
    578	31944.9
    579	41161.9
    580	18839.6
    581	28550.6
    582	40418.3
    583	53706.9
    584	85550.4
    585	20533.5
    586	29567.2
    587	45500
    588	14297.4
    589	30150.9
    590	36168.6
    591	24013.6
    592	22733.1
    593	22319.7
    594	63671.4
    595	38990.9
    596	22835.8
    597	12342.2
    598	46640.1
    599	56036.5
    600	21840
    601	33763.6
    602	46020
    603	71446.7
    604	27653.6
    605	27654.9
    606	31443.1
    607	22997
    608	22353.5
    609	22100
    610	20866.3
    611	26334.1
    612	23121.8
    613	22738.3
    614	28372.5
    615	25195.3
    616	29714.1
    617	23257
    618	53235
    619	48230
    620	28782
    621	23311.6
    622	26000
    623	47339.5
    624	22154.6
    625	44933.2
    626	18525
    627	19516.9
    628	27069.9
    629	27344.2
    630	59096.7
    631	53959.1
    632	49643.1
    633	34959.6
    634	33020
    635	36829
    636	30686.5
    637	20829.9
    638	34429.2
    639	51714
    640	41590.9
    641	22336.6
    642	48568
    643	31668
    644	30644.9
    645	27437.8
    646	19266
    647	30940
    648	58029.4
    649	28421.9
