eignir_matssvaedi.list
969	"Gv"
970	"Hf"
971	"Hf"
972	"Hf"
973	"Ko"
974	"Ko"
975	"Br"
976	"Gv"
977	"Hf"
978	"Ko"
979	"Ko"
980	"Ko"
981	"Mo"
982	"Br"
983	"Hl"
984	"LV"
985	"Gv"
986	"Gv"
987	"Gv"
988	"Gv"
989	"Ar"
990	"Hf"
991	"Ko"
992	"Fo"
993	"Mi"
994	"Br"
995	"Mi"
996	"Mi"
997	"Ga"
998	"Gv"
999	"Se"
1000	"LV"
1001	"Mi"
1002	"Gh"
1003	"Ko"
1004	"Ko"
1005	"Ko"
1006	"Gv"
1007	"Ga"
1008	"Gv"
1009	"Gh"
1010	"Hf"
1011	"Ko"
1012	"Ko"
1013	"Ko"
1014	"LV"
1015	"LV"
1016	"Ar"
1017	"Ha"
1018	"Ko"
1019	"Se"
1020	"Mi"
1021	"Mo"
1022	"Gh"
1023	"Ve"
1024	"Mo"
1025	"Hf"
1026	"Ko"
1027	"Ko"
1028	"Ko"
1029	"LV"
1030	"Hl"
1031	"Ha"
1032	"Ko"
1033	"LV"
1034	"Mi"
1035	"Mo"
1036	"Mo"
1037	"Ga"
1038	"Ga"
1039	"Ko"
1040	"Ko"
1041	"Ko"
1042	"Ko"
1043	"Ko"
1044	"Hl"
1045	"Ar"
1046	"Ko"
1047	"Ar"
1048	"Mi"
1049	"Ga"
1050	"Ko"
1051	"Ko"
1052	"Br"
1053	"Br"
1054	"Se"
1055	"Br"
1056	"Hl"
1057	"Br"
1058	"Mi"
1059	"Gv"
1060	"LV"
1061	"LV"
1062	"Hf"
1063	"Hf"
1064	"Hf"
1065	"Ko"
1066	"Ko"
1067	"LV"
1068	"LV"
1069	"Mi"
1070	"Ge"
1071	"Hl"
1072	"Hf"
1073	"Ko"
1074	"Ko"
1075	"Mi"
1076	"Se"
1077	"Mi"
1078	"Se"
1079	"Mi"
1080	"Hf"
1081	"Ko"
1082	"Ko"
1083	"Br"
1084	"Ko"
1085	"LV"
1086	"Ge"
1087	"Br"
1088	"LV"
1089	"Ko"
1090	"Ko"
1091	"Gv"
1092	"Fo"
1093	"Br"
1094	"Gv"
1095	"Mi"
1096	"Se"
1097	"LV"
1098	"LV"
1099	"Gv"
1100	"Hl"
1101	"Gv"
1102	"Hf"
1103	"Ko"
1104	"Ko"
1105	"Ko"
1106	"Gv"
1107	"Ge"
1108	"Gh"
1109	"Ge"
1110	"LV"
1111	"Fo"
1112	"Gv"
1113	"Mi"
1114	"Hf"
1115	"Hf"
1116	"Hf"
1117	"Ko"
1118	"Ko"
1119	"Ko"
1120	"Ko"
1121	"Ko"
1122	"Ko"
1123	"Ko"
1124	"Ko"
1125	"Ko"
1126	"Ko"
1127	"Ko"
1128	"Ko"
1129	"Gh"
1130	"Gv"
1131	"Hf"
1132	"LV"
1133	"Mi"
1134	"Gv"
1135	"Fo"
1136	"Fo"
1137	"Gh"
1138	"Hf"
1139	"Ko"
1140	"Ko"
1141	"Ko"
1142	"LV"
1143	"Br"
1144	"Mi"
1145	"Hl"
1146	"Ga"
1147	"LV"
1148	"Gv"
1149	"Mo"
1150	"Se"
1151	"Br"
1152	"LV"
1153	"Mi"
1154	"Ge"
1155	"Fo"
1156	"Gv"
1157	"Gv"
1158	"Se"
1159	"Mi"
1160	"Hf"
1161	"LV"
1162	"Gv"
1163	"Gv"
1164	"Gv"
1165	"LV"
1166	"Ge"
1167	"Gv"
1168	"Mi"
1169	"Ga"
1170	"Ko"
1171	"Ha"
1172	"Gv"
1173	"Ge"
1174	"Ko"
1175	"Gv"
1176	"Hf"
1177	"Ga"
1178	"Ko"
1179	"Ko"
1180	"Ko"
1181	"Ko"
1182	"Ko"
1183	"Hf"
1184	"Hf"
1185	"Ko"
1186	"Ko"
1187	"Mi"
1188	"Mo"
1189	"Hl"
1190	"Br"
1191	"LV"
1192	"Gv"
1193	"Ko"
1194	"Ko"
1195	"Ko"
1196	"Ko"
1197	"Ko"
1198	"Ko"
1199	"Ga"
1200	"Hf"
1201	"Ko"
1202	"Hf"
1203	"Ko"
1204	"LV"
1205	"Se"
1206	"Hf"
1207	"Hf"
1208	"Hf"
1209	"Ko"
1210	"Ko"
1211	"Ko"
1212	"Mi"
1213	"Fo"
1214	"Mi"
1215	"Hf"
1216	"Ga"
1217	"Ko"
1218	"Ko"
1219	"Br"
1220	"Gv"
1221	"Se"
1222	"Ko"
1223	"Gh"
1224	"Gv"
1225	"Ha"
1226	"Se"
1227	"Mi"
1228	"Ar"
1229	"Mi"
1230	"Hf"
1231	"Hf"
1232	"Hf"
1233	"Hl"
1234	"Gv"
1235	"Br"
1236	"Hf"
1237	"Hf"
1238	"Ko"
1239	"Ko"
1240	"Ko"
1241	"Ko"
1242	"Ve"
1243	"LV"
1244	"Ge"
1245	"Gv"
1246	"Mi"
1247	"Gv"
1248	"Mi"
1249	"Fo"
1250	"LV"
1251	"Mi"
1252	"LV"
1253	"Br"
1254	"Hf"
1255	"Hf"
1256	"Hf"
1257	"Hf"
1258	"Hf"
1259	"Ko"
1260	"Ko"
1261	"Ko"
1262	"Br"
1263	"LV"
1264	"Hl"
1265	"LV"
1266	"Fo"
1267	"Hf"
1268	"Hf"
1269	"Gh"
1270	"Br"
1271	"LV"
1272	"Br"
1273	"Gh"
1274	"Hl"
1275	"LV"
1276	"LV"
1277	"Hf"
1278	"Ga"
1279	"Ga"
1280	"Hf"
1281	"Hf"
1282	"Hf"
1283	"Hf"
1284	"Ko"
1285	"Ko"
1286	"Ko"
1287	"Ko"
1288	"Ko"
1289	"Ko"
1290	"Ko"
1291	"Br"
1292	"Gv"
1293	"Hf"
1294	"Mi"
1295	"LV"
1296	"Mi"
1297	"Hf"
1298	"Ko"
1299	"Ko"
1300	"Ko"
1301	"Gv"
1302	"Hf"
1303	"Se"
1304	"Br"
1305	"Mi"
1306	"Gv"
1307	"Hl"
1308	"Mi"
1309	"Se"
1310	"LV"
1311	"Hf"
1312	"Hf"
1313	"Gv"
1314	"Ko"
1315	"Ko"
1316	"Ko"
1317	"Ko"
1318	"Ge"
1319	"Gv"
1320	"Ge"
1321	"Hf"
1322	"LV"
1323	"Ko"
1324	"Ko"
1325	"Mi"
1326	"Gv"
1327	"Hf"
1328	"Mo"
1329	"Mo"
1330	"Ar"
1331	"Ko"
1332	"Ko"
1333	"Se"
1334	"Ko"
1335	"Ko"
1336	"Ko"
1337	"Ko"
1338	"Ko"
1339	"Ko"
1340	"Ha"
1341	"Se"
1342	"Ga"
1343	"Ko"
1344	"Ko"
1345	"Mo"
1346	"Ga"
1347	"Ko"
1348	"Mo"
1349	"Mi"
1350	"Br"
1351	"Gv"
1352	"Ga"
1353	"Ko"
1354	"Hf"
1355	"Hf"
1356	"Mo"
1357	"Ga"
1358	"Ga"
1359	"Hf"
1360	"Hl"
1361	"Mi"
1362	"LV"
1363	"Mi"
1364	"Br"
1365	"Ko"
1366	"Gh"
1367	"Hf"
1368	"Hf"
1369	"Hf"
1370	"Gh"
1371	"Mi"
1372	"Ga"
1373	"Hf"
1374	"Ga"
1375	"Ko"
1376	"Ko"
1377	"Ko"
1378	"Ko"
1379	"Br"
1380	"Ga"
1381	"Ko"
1382	"Ge"
1383	"Ge"
1384	"Br"
1385	"Hl"
1386	"Hf"
1387	"Mi"
1388	"Hf"
1389	"Br"
1390	"Br"
1391	"Hf"
1392	"Ga"
1393	"Hf"
1394	"Hf"
1395	"Mo"
1396	"Br"
1397	"Ve"
1398	"Hf"
1399	"Hf"
1400	"Hl"
1401	"Fo"
1402	"Mi"
1403	"Ar"
1404	"Hf"
1405	"Hf"
1406	"Hf"
1407	"Mo"
1408	"Ko"
1409	"Hl"
1410	"Hf"
1411	"Ge"
1412	"LV"
1413	"Hf"
1414	"LV"
1415	"Hl"
1416	"Mi"
1417	"Se"
1418	"Hf"
1419	"Ko"
1420	"LV"
1421	"Hf"
1422	"Ko"
1423	"Ko"
1424	"Ko"
1425	"Mi"
1426	"Mi"
1427	"Mo"
1428	"Ko"
1429	"Ko"
1430	"Ko"
1431	"Ko"
1432	"LV"
1433	"Hf"
1434	"Hf"
1435	"Ko"
1436	"Ga"
1437	"Ar"
1438	"Gv"
1439	"Hf"
1440	"Ge"
1441	"Gh"
1442	"Ko"
1443	"Ko"
1444	"Br"
1445	"Ko"
1446	"Ko"
1447	"Ko"
1448	"Ko"
1449	"Ko"
1450	"Ko"
1451	"Se"
1452	"Mi"
1453	"Ge"
1454	"Ko"
1455	"Ko"
1456	"Ko"
1457	"Ko"
1458	"Ko"
1459	"Ko"
1460	"Ko"
1461	"Ga"
1462	"Hf"
1463	"Hf"
1464	"Hf"
1465	"LV"
1466	"Mi"
1467	"Ga"
1468	"Hf"
1469	"Ga"
1470	"Mi"
1471	"Br"
1472	"Hl"
1473	"Fo"
1474	"LV"
1475	"Ge"
1476	"LV"
1477	"Ge"
1478	"Ge"
1479	"Ha"
1480	"Hf"
1481	"Br"
1482	"Gh"
1483	"LV"
1484	"Gv"
1485	"Mo"
1486	"Hf"
1487	"Ko"
1488	"Ko"
1489	"Gv"
1490	"LV"
1491	"LV"
1492	"Gv"
1493	"Ko"
1494	"Ko"
1495	"Ko"
1496	"Gh"
1497	"Gv"
1498	"Ge"
1499	"Mo"
1500	"Mi"
1501	"Mi"
1502	"Gh"
1503	"Br"
1504	"Hf"
1505	"Mi"
1506	"Hf"
1507	"LV"
1508	"Ko"
1509	"Ko"
1510	"Mi"
1511	"Ko"
1512	"Ko"
1513	"Ko"
1514	"Ko"
1515	"Ko"
1516	"Hf"
1517	"Se"
1518	"Hf"
1519	"Hf"
1520	"Ve"
1521	"Mo"
1522	"Hl"
1523	"Br"
1524	"Ve"
1525	"Ve"
1526	"LV"
1527	"LV"
1528	"Gv"
1529	"Hf"
1530	"Ko"
1531	"Ge"
1532	"Gv"
1533	"Fo"
1534	"Br"
1535	"Ga"
1536	"Ko"
1537	"Ko"
1538	"Mi"
1539	"Hf"
1540	"Mi"
1541	"Ga"
1542	"Ko"
1543	"Fo"
1544	"Ar"
1545	"Ko"
1546	"Ko"
1547	"Ge"
1548	"Hf"
1549	"Mi"
1550	"Mi"
1551	"Hf"
1552	"Mo"
1553	"LV"
1554	"Ge"
1555	"Ge"
1556	"Br"
1557	"Ha"
1558	"Ge"
1559	"Hf"
1560	"Br"
1561	"LV"
1562	"Br"
1563	"Mi"
1564	"Ko"
1565	"Ko"
1566	"Fo"
1567	"Gh"
1568	"Gv"
1569	"Ge"
1570	"Ko"
1571	"Hl"
1572	"Ko"
1573	"Ko"
1574	"Fo"
1575	"LV"
1576	"Hl"
1577	"Mi"
1578	"Gv"
1579	"Ge"
1580	"LV"
1581	"Gv"
1582	"Mo"
1583	"Ge"
1584	"LV"
1585	"Hf"
1586	"Hf"
1587	"Ga"
1588	"LV"
1589	"Hf"
1590	"Hf"
1591	"Hf"
1592	"Hf"
1593	"Ko"
1594	"Hf"
1595	"Ga"
1596	"Hl"
1597	"Br"
1598	"Hl"
1599	"Fo"
1600	"Hl"
1601	"LV"
1602	"Ko"
1603	"Ko"
1604	"Hf"
1605	"Hl"
1606	"Ko"
1607	"Hl"
1608	"Mi"
1609	"Mo"
1610	"Fo"
1611	"Ar"
1612	"Ve"
1613	"Hf"
1614	"Gh"
1615	"Mi"
1616	"Gv"
1617	"Se"
1618	"Mo"
1619	"Mo"
1620	"Hf"
1621	"Hf"
1622	"Ge"
1623	"Ge"
1624	"Mi"
1625	"LV"
1626	"Br"
1627	"Ga"
1628	"Hl"
1629	"Hf"
1630	"Ko"
1631	"Ko"
1632	"Br"
1633	"Ko"
1634	"Hf"
1635	"Ko"
1636	"LV"
1637	"Se"
1638	"Ge"
1639	"Hf"
1640	"Ko"
1641	"Gv"
1642	"Ko"
1643	"Se"
1644	"Ve"
1645	"Ga"
1646	"Hf"
1647	"Gv"
1648	"Mi"
1649	"Ge"
1650	"Hf"
1651	"Hf"
1652	"Hf"
1653	"Hf"
1654	"Hf"
1655	"Ko"
1656	"Ko"
1657	"Ko"
1658	"Ko"
1659	"Ko"
1660	"Ko"
1661	"Se"
1662	"Mi"
1663	"Hf"
1664	"Hf"
1665	"LV"
1666	"Hf"
1667	"Mi"
1668	"LV"
1669	"Br"
1670	"Mi"
1671	"Ve"
1672	"Ko"
1673	"Hf"
1674	"Ko"
1675	"Ko"
1676	"Ga"
1677	"Hl"
1678	"Ko"
1679	"Ar"
1680	"Br"
1681	"Ko"
1682	"Ge"
1683	"LV"
1684	"LV"
1685	"LV"
1686	"Hf"
1687	"Hf"
1688	"Ko"
1689	"Ko"
1690	"Br"
1691	"Fo"
1692	"Br"
1693	"Br"
1694	"Gh"
1695	"Br"
1696	"Ko"
