"nrhus"	"nuvirdi"	"teg_eign"	"ibm2"	"matssvaedi"	"gaedi"
"7932"	7932	27249.3	"ibudareign"	50.8	"Seltjarnanes"	4.483
"7955"	7955	32358.3	"ibudareign"	80.1	"Hafnarfjordur"	3.748
"7971"	7971	32975.8	"ibudareign"	97	"Grafarvogur"	2.941
"8089"	8089	32931.6	"ibudareign"	69.4	"Hlidar"	3.367
"8198"	8198	28316.6	"ibudareign"	73.2	"LaugarneshverfiVogar"	3.418
"8419"	8419	34460.4	"ibudareign"	89.9	"Hlidar"	2.896
"8578"	8578	27950	"ibudareign"	88.8	"Hafnarfjordur"	2.792
"8611"	8611	30084.6	"ibudareign"	77.2	"Mosfellsbaer"	3.445
"8746"	8746	29209.7	"ibudareign"	102.1	"Kopavogur"	2.378
"8827"	8827	27383.2	"ibudareign"	69.9	"Hafnarfjordur"	3.378
"8851"	8851	24031.8	"ibudareign"	59.9	"Grafarvogur"	3.757
"8866"	8866	33584.2	"ibudareign"	100.2	"LaugarneshverfiVogar"	2.925
"8945"	8945	26531.7	"ibudareign"	81.1	"Hafnarfjordur"	3.001
"9056"	9056	27537.9	"ibudareign"	47.9	"Fossvogur"	4.102
"9067"	9067	24687	"ibudareign"	78	"Breidholt"	2.562
"9080"	9080	33026.5	"ibudareign"	67.9	"Haaleiti"	3.789
"9172"	9172	30225	"ibudareign"	93.6	"Hafnarfjordur"	2.765
"9237"	9237	26562.9	"radhus"	52.4	"Mosfellsbaer"	3.982
"9677"	9677	30912.7	"ibudareign"	62.6	"Gerdin"	3.412
"9891"	9891	29669.9	"ibudareign"	64.6	"Grafarvogur"	4.129
"10025"	10025	34586.5	"ibudareign"	82	"LaugarneshverfiVogar"	3.808
"10123"	10123	26465.4	"ibudareign"	57	"LaugarneshverfiVogar"	4.243
"10180"	10180	28563.6	"ibudareign"	83.3	"Kopavogur"	3.222
"10213"	10213	33644	"ibudareign"	78	"Kopavogur"	3.664
"10227"	10227	31483.4	"ibudareign"	67	"Vesturbaer"	4.053
"10332"	10332	31135	"ibudareign"	52.9	"Grafarvogur"	4.148
"10476"	10476	29211	"ibudareign"	92.9	"LaugarneshverfiVogar"	3.064
"10508"	10508	33121.4	"ibudareign"	56.8	"Hlidar"	4.034
"10538"	10538	31744.7	"ibudareign"	80	"Gardabaer"	3.77
"11010"	11010	31180.5	"ibudareign"	55.1	"Midbaer"	3.243
"11076"	11076	33642.7	"ibudareign"	61.6	"Gerdin"	4.16
"11199"	11199	34972.6	"ibudareign"	94.4	"LaugarneshverfiVogar"	3.568
"11683"	11683	27160.9	"ibudareign"	56.8	"Kopavogur"	3.693
"11684"	11684	32323.2	"ibudareign"	69.7	"Breidholt"	3.115
"11910"	11910	33252.7	"ibudareign"	92.1	"Hafnarfjordur"	3.271
"11933"	11933	25559.3	"ibudareign"	62.3	"Grafarvogur"	3.501
"11983"	11983	29751.8	"ibudareign"	78.4	"Kopavogur"	3.36
"12010"	12010	28600	"ibudareign"	87	"Kopavogur"	2.818
"12175"	12175	31274.1	"ibudareign"	106.7	"Arbaer"	2.213
"12184"	12184	26903.5	"ibudareign"	62.3	"Grafarvogur"	3.751
"12262"	12262	33369.7	"ibudareign"	70.7	"LaugarneshverfiVogar"	3.779
"12329"	12329	26191.1	"ibudareign"	64.7	"Kopavogur"	3.582
"12338"	12338	32799	"ibudareign"	71.5	"LaugarneshverfiVogar"	4.163
"12411"	12411	35289.8	"ibudareign"	86.7	"Grafarvogur"	3.535
"12479"	12479	30280.9	"ibudareign"	69.6	"Arbaer"	3.656
"12665"	12665	35011.6	"ibudareign"	115.5	"Hafnarfjordur"	2.743
"13198"	13198	29272.1	"ibudareign"	62.9	"Grafarholt"	3.828
"13290"	13290	28923.7	"ibudareign"	54.8	"Grafarholt"	4.336
"13298"	13298	34424	"ibudareign"	94.6	"LaugarneshverfiVogar"	3.159
"13707"	13707	33763.6	"ibudareign"	79	"Grafarvogur"	3.762
"13768"	13768	31791.5	"ibudareign"	94.2	"Arbaer"	2.634
"14179"	14179	31831.8	"ibudareign"	93	"Kopavogur"	3.214
"14316"	14316	35349.6	"ibudareign"	52.3	"Midbaer"	3.943
"14470"	14470	33766.2	"ibudareign"	75.2	"Mosfellsbaer"	3.99
"14744"	14744	28432.3	"einbylishus"	34.3	"Hafnarfjordur"	3.36
"14778"	14778	35659	"ibudareign"	65.4	"Gerdin"	4.151
"14819"	14819	34431.8	"ibudareign"	91.9	"Hafnarfjordur"	3.108
"14924"	14924	35090.9	"ibudareign"	52.7	"Midbaer"	3.573
"15020"	15020	30157.4	"ibudareign"	70.6	"Hlidar"	3.171
"15392"	15392	26644.8	"ibudareign"	45.2	"Midbaer"	3.855
"15404"	15404	27809.6	"ibudareign"	73.9	"Hafnarfjordur"	3.195
"15544"	15544	35776	"ibudareign"	107.2	"Hafnarfjordur"	3.239
"15633"	15633	32467.5	"ibudareign"	65.4	"LaugarneshverfiVogar"	3.601
"15661"	15661	26882.7	"ibudareign"	51.9	"Hafnarfjordur"	3.67
"15666"	15666	30769.7	"ibudareign"	62.9	"Grafarholt"	4.308
"15851"	15851	33194.2	"ibudareign"	82.7	"Breidholt"	3.271
"15995"	15995	30004	"ibudareign"	93.5	"Hafnarfjordur"	3.086
"16081"	16081	35512.1	"ibudareign"	139.6	"Kopavogur"	2.303
"16091"	16091	34381.1	"ibudareign"	43.3	"Midbaer"	3.901
"16133"	16133	27294.8	"ibudareign"	47.6	"LaugarneshverfiVogar"	4.351
"16300"	16300	35670.7	"ibudareign"	53.1	"Vesturbaer"	3.976
"16400"	16400	33866.3	"ibudareign"	63.3	"Hafnarfjordur"	3.748
"16493"	16493	25994.8	"ibudareign"	62.2	"Kopavogur"	3.964
"16560"	16560	27160.9	"ibudareign"	62.5	"Hafnarfjordur"	3.838
"16567"	16567	29256.5	"ibudareign"	64.7	"Breidholt"	2.846
"16958"	16958	35669.4	"ibudareign"	86.4	"Mosfellsbaer"	3.711
"17021"	17021	31200	"ibudareign"	57.5	"Grafarvogur"	3.849
"17041"	17041	33134.4	"ibudareign"	108	"Kopavogur"	2.811
"17088"	17088	26525.2	"ibudareign"	69.5	"Hafnarfjordur"	3.194
"17397"	17397	30286.1	"ibudareign"	133.9	"Hafnarfjordur"	2.249
"17427"	17427	22750	"ibudareign"	69.3	"Kopavogur"	3.113
"17442"	17442	22670.7	"ibudareign"	76.6	"Grafarvogur"	2.919
"17491"	17491	24541.4	"ibudareign"	76.7	"Hlidar"	2.373
"17529"	17529	27263.6	"ibudareign"	78.6	"Grafarvogur"	2.955
"17866"	17866	30115.8	"ibudareign"	113.1	"Kopavogur"	2.324
"17900"	17900	30871.1	"ibudareign"	102.7	"Hafnarfjordur"	2.788
"17920"	17920	29854.5	"ibudareign"	105.4	"Haaleiti"	2.581
"17957"	17957	24745.5	"radhus"	86.4	"Gerdin"	3.299
"18097"	18097	24358.1	"ibudareign"	86.9	"Haaleiti"	2.349
"18158"	18158	30231.5	"ibudareign"	98	"Kopavogur"	2.759
"18166"	18166	26808.6	"ibudareign"	81.4	"Kopavogur"	2.814
"18194"	18194	29604.9	"ibudareign"	105.7	"Hlidar"	2.459
"18251"	18251	29789.5	"ibudareign"	94.5	"Kopavogur"	3.036
"18424"	18424	22410.7	"ibudareign"	75.1	"Kopavogur"	2.806
"18436"	18436	28555.8	"ibudareign"	98.4	"Mosfellsbaer"	2.811
"18474"	18474	35154.6	"ibudareign"	108.5	"Midbaer"	1.915
"18488"	18488	31258.5	"ibudareign"	101.6	"Gardabaer"	2.934
"18544"	18544	30919.2	"radhus"	129.6	"Gerdin"	2.885
"18584"	18584	27909.7	"ibudareign"	86	"Hafnarfjordur"	3.091
"18628"	18628	22090.9	"ibudareign"	76.9	"Breidholt"	2.338
"18801"	18801	26878.8	"ibudareign"	84.2	"Vesturbaer"	2.489
"18817"	18817	27281.8	"ibudareign"	85.2	"Grafarvogur"	3.184
"18898"	18898	29872.7	"ibudareign"	82.2	"Kopavogur"	3.468
"18954"	18954	28442.7	"ibudareign"	99.2	"Gerdin"	3.425
"18973"	18973	22454.9	"ibudareign"	62.9	"Grafarholt"	3.552
"19069"	19069	24425.7	"ibudareign"	62	"Gerdin"	3.461
"19120"	19120	32220.5	"ibudareign"	130.2	"Grafarvogur"	2.278
"19245"	19245	23333.7	"ibudareign"	62.7	"Kopavogur"	3.372
"19250"	19250	27521	"ibudareign"	102.6	"LaugarneshverfiVogar"	2.587
"19258"	19258	25412.4	"ibudareign"	83.5	"LaugarneshverfiVogar"	2.82
"19299"	19299	22085.7	"ibudareign"	90.8	"Kopavogur"	2.126
"19325"	19325	28600	"ibudareign"	90.6	"Grafarvogur"	2.821
"19400"	19400	33742.8	"radhus"	86.4	"Gerdin"	3.649
"19629"	19629	28592.2	"ibudareign"	82	"LaugarneshverfiVogar"	3.323
