"nrhus"	"nuvirdi"	"teg_eign"	"ibm2"	"matssvaedi"	"gaedi"
"12598"	12598	53628.9	"ibudareign"	134	"Kopavogur"	3.839
"12758"	12758	20794.8	"ibudareign"	39	"Breidholt"	3.096
"13007"	13007	30586.4	"ibudareign"	59.4	"Mosfellsbaer"	3.629
"13074"	13074	37003.2	"ibudareign"	57.9	"Midbaer"	4.014
"13143"	13143	54852.2	"ibudareign"	161.6	"Hafnarfjordur"	2.841
"13197"	13197	92192.1	"einbylishus"	155.1	"Midbaer"	3.851
"13237"	13237	32631.3	"ibudareign"	73.5	"Kopavogur"	3.476
"13248"	13248	34970	"ibudareign"	91.4	"Hafnarfjordur"	3.49
"13461"	13461	49038.6	"ibudareign"	96.2	"Kopavogur"	4.361
"13555"	13555	45435	"ibudareign"	111	"Grafarvogur"	3.853
"13557"	13557	34304.4	"ibudareign"	77.7	"LaugarneshverfiVogar"	3.666
"13607"	13607	35206.6	"ibudareign"	83.9	"Kopavogur"	3.821
"13821"	13821	40509.3	"ibudareign"	84.1	"Hafnarfjordur"	3.625
"13969"	13969	67484.3	"radhus"	192.1	"Seltjarnanes"	3.153
"14028"	14028	32461	"ibudareign"	64.8	"Kopavogur"	3.967
"14107"	14107	54515.5	"radhus"	161.5	"Breidholt"	2.587
"14462"	14462	38331.8	"ibudareign"	56.2	"Midbaer"	3.525
"14716"	14716	32485.7	"ibudareign"	72.2	"Grafarvogur"	3.809
"14929"	14929	51313.6	"ibudareign"	119.3	"LaugarneshverfiVogar"	3.802
"14952"	14952	49299.9	"ibudareign"	119.5	"Kopavogur"	3.812
"15051"	15051	34750.3	"ibudareign"	96.9	"Hafnarfjordur"	2.949
"15178"	15178	38732.2	"ibudareign"	113.5	"Kopavogur"	3.155
"15294"	15294	27244.1	"ibudareign"	50.5	"Midbaer"	3.186
"15419"	15419	59790.9	"ibudareign"	100	"Hlidar"	3.752
"15434"	15434	62601.5	"einbylishus"	151.2	"Grafarvogur"	3.722
"15503"	15503	47993.4	"ibudareign"	90.3	"Gardabaer"	4.326
"15519"	15519	25532	"ibudareign"	47	"LaugarneshverfiVogar"	3.767
"15806"	15806	95019.6	"einbylishus"	259.8	"Hafnarfjordur"	3.643
"15851"	15851	33194.2	"ibudareign"	82.7	"Breidholt"	3.271
"15865"	15865	39111.8	"ibudareign"	81.8	"Seltjarnanes"	3.875
"15900"	15900	31838.3	"ibudareign"	62.1	"Kopavogur"	3.869
"16146"	16146	75995.4	"ibudareign"	148.1	"Grafarholt"	3.911
"16176"	16176	36693.8	"ibudareign"	103.9	"Hafnarfjordur"	3.247
"16281"	16281	37050	"ibudareign"	92.4	"Grafarvogur"	3.579
"16545"	16545	45463.6	"ibudareign"	96.6	"Hafnarfjordur"	3.552
"16675"	16675	37879.4	"ibudareign"	79.7	"Gerdin"	3.534
"16697"	16697	55927.3	"einbylishus"	114.4	"Grafarvogur"	3.982
"16735"	16735	67507.7	"ibudareign"	137	"LaugarneshverfiVogar"	3.889
"17099"	17099	36010	"ibudareign"	77	"Hlidar"	3.999
"17197"	17197	33780.5	"ibudareign"	95.5	"Arbaer"	3.088
"17271"	17271	50861.2	"ibudareign"	118.5	"Kopavogur"	4.051
"17462"	17462	28330.9	"ibudareign"	81.9	"Gerdin"	3.942
"17793"	17793	83669.3	"einbylishus"	216.2	"Kopavogur"	3.805
"17942"	17942	46307.3	"einbylishus"	138.8	"Grafarvogur"	3.071
"17989"	17989	31190.9	"ibudareign"	104.2	"Kopavogur"	2.52
"18538"	18538	27662.7	"ibudareign"	81.9	"Kopavogur"	2.944
"18674"	18674	31302.7	"ibudareign"	117.2	"Hafnarfjordur"	2.347
"18789"	18789	59384	"einbylishus"	236.6	"Seltjarnanes"	1.894
"18808"	18808	29182.4	"ibudareign"	86.2	"Midbaer"	1.91
"18849"	18849	30500.6	"ibudareign"	103.6	"Vesturbaer"	2.603
"18894"	18894	23991.5	"ibudareign"	63.4	"Hafnarfjordur"	3.156
"18992"	18992	24681.8	"ibudareign"	80.7	"Gardabaer"	2.904
"19039"	19039	93457	"einbylishus"	157.8	"Seltjarnanes"	4.583
"19169"	19169	13130	"ibudareign"	59.6	"Hafnarfjordur"	1.925
"19181"	19181	16250	"ibudareign"	63.3	"Midbaer"	1.736
"19195"	19195	11865.1	"ibudareign"	36.6	"Kopavogur"	2.74
"19476"	19476	89818.3	"einbylishus"	316.7	"Gardabaer"	2.573
"19653"	19653	28566.2	"ibudareign"	80.5	"Seltjarnanes"	2.978
"19701"	19701	36279.1	"ibudareign"	117	"Grafarvogur"	2.681
"19723"	19723	35063.6	"ibudareign"	110.1	"Kopavogur"	2.954
